xa4_NNacP1A	2020-06-13	5260	FIX YA FACE FRIDAYS: INSANITY GOING NO WHERE FAST	11042
-tCiHN-2q7o	2020-06-13	4081	FIX YA FACE FRIDAYS: INSANITY GOING NO WHERE FAST	9626
Adk5GEXCYtM	2020-06-07	11758	SABBATH EVENING CLASS: T.D. JAKES AND THE CHRISTIAN HYPOCRITES	65121
uLHe-Asst1w	2020-06-06	14072	SABBATH NOON CLASS: Stop The Rioting, Deliver Thyself O Zion	19257
YwMXvLYNxDk	2020-06-06	8463	SABBATH MORNING CLASS: War & Sexual Desire	6669
b-9ixH3-XtQ	2020-06-06	13351	FRIDAY NIGHT RAW: We Follow God, Not Man	7400
KknoJNLCvCg	2020-06-06	5325	HAMMER TIME: Accept Your Wrong	8839
9CXJhsnIP_A	2020-05-31	9850	Patient Saints Radio | May 31, 2020	16518
CCTAoMyD_vE	2020-05-31	14326	SABBATH EVENING CLASS: HATRED AND MURDER OF BLACK PEOPLE	50960
BQIhXANiKVY	2020-05-30	7803	Morning Sabbath: A Balanced Diet	6119
RyzT5HvoFWo	2020-05-30	7534	THE BIBLE: BOOK OF OUR FATHERS: OUR NATIONAL ACTIVISM	16426
1kf8_ybmbMw	2020-05-24	13234	SABBATH EVENING CLASS: FIXING THE CRACKS IN OUR LIVES	22539
dvhrHDv430Q	2020-05-23	10362	SABBATH NOON CLASS: BUILD UP	13576
mj54-58dTDM	2020-05-23	8122	Sabbath Morning Class: Fear Not The Sentence	7931
R1jJIXGfgDs	2020-05-23	7966	THE BIBLE: BOOK OF OUR FATHERS: Fight the good Fight of Faith: We are at War! 1 Tim 6:12	12137
LtaZF96tZK0	2020-05-17	14957	FEAST OF PENTECOST 2020	22960
vqR2QocOONE	2020-05-17	9690	Patient Saints Radio | May 17, 2020	13835
NnEB1H9gvkI	2020-05-17	13048	SABBATH EVENING CLASS: DIASPORA FIRE & HAIL	37975
mXT10X-h0-0	2020-05-16	8758	SABBATH NOON CLASS: Stay in the Spirit	15939
bH3UzDMW6Ms	2020-05-16	8037	THE BIBLE: BOOK OF OUR FATHERS: Work While It Is Day	9906
iBgZsyyWNUE	2020-05-10	8585	Patient Saints Radio | May 10, 2020	14032
FC_j8Sln6Lo	2020-05-09	7696	SABBATH NOON CLASS: CHOICES AND DECISIONS	8267
SeMFHPcSuxM	2020-05-09	9828	Wickedness in Our Midst, So Now, What do we Do in spite of the Wickedness? Part 2	17387
VECgW04N-yA	2020-02-15	11605	Noon Sabbath: Precept Upon Precept	12581
5o4I9KeaN7M	2020-02-15	8184	Morning Sabbath: European Terrorism Or Black History	13218
oZe7yQg488M	2020-02-15	8068	THE BIBLE: BOOK OF OUR FATHERS: "Truth and Freedom”	14263
ETX44SPlSPE	2020-02-10	11494	New Moon: Leave Off From Your Sins	15471
GhLanQAt3Zo	2020-02-09	9450	Patient Saints Radio	7654
A1VFsszCnLk	2020-02-08	12179	Noon Sabbath: Numbers 15:38	8867
wxJtCdkxTrg	2020-02-08	8470	Morning Sabbath: SECRET	10353
tLpR4nhiQv0	2020-02-08	14042	Heaven	10874
0P_ZF3-Ru4E	2020-02-08	7324	THE BIBLE: BOOK OF OUR FATHERS: To Die is to Gain.	8393
q8esfkZMOxw	2020-02-02	9406	Patient Saints Radio	10771
LF8ie-u_dRQ	2020-02-02	11187	Sealing The 144K - Revelation 7	89945
wqzP614YcEg	2020-02-01	12590	Noon Sabbath: Yesterday Present And Tomorrow	12132
4ouCtwdShck	2020-02-01	8188	Morning Sabbath: SUPPORT ; DON'T TRY TO TAKE OVER	10452
7L0PoGfhZNk	2020-02-01	7398	THE BIBLE: BOOK OF OUR FATHERS: Mental and Physical Fitness	10604
z9mi_EVJdV0	2020-01-26	9475	Patient Saints Radio	8811
Xdk3BTDwBdw	2020-01-26	166	Patient Saints Radio	4162
wPr8sJkDae4	2020-01-26	1572	Revelation Chapter 8 (A Star Called Wormwood)	12814
4oss6AnvN6U	2020-01-26	12063	Revelation Chapter 8 (A Star Called Wormwood)	106861
JF41obCD4Z8	2020-01-25	12393	Noon Sabbath: Precept Upon Precept Line Upon Line	13820
0oFGWZktSvM	2020-01-25	7906	Morning Sabbath: Thou Art Wiser Than Daniel	7965
z-k6aXeZDEs	2020-01-25	13149	Age Of Consent To Marry	8508
9O1EF5HA4qY	2020-01-25	7782	The Bible: the Book of Our Fathers: Our Mental and Physical Fitness according to the Bible!	12725
Mfs6uN40c9M	2020-01-19	8864	Patient Saints Radio	10545
fGjIO_-_xUs	2020-01-19	13	The Israelites Against The World	3042
t9GLlH5Pd9k	2020-01-19	14378	The Israelites Against The World	27604
i74cfIWDNE0	2020-01-18	12802	Noon Sabbath- Angry Birds 2: War Powers	10082
sTgb6ESmcf0	2020-01-18	8124	Morning Sabbath: Emotions Cloud Judgement	9265
eH9zorJ7fS8	2020-01-12	11605	Jacob's Trouble: World War III	54143
BEz6oiwW9cY	2020-01-11	10695	Noon Sabbath: The Doctrines on Facebook	11469
DLiGu4Dz_tQ	2020-01-11	3219	Noon Sabbath Class: Quest V	5468
xQcN4Eq-L-k	2020-01-11	3290	New Moon Class	14707
RnlZp3i-GwY	2020-01-05	9420	Patient Saints Radio	13989
P564efwlyL8	2020-01-05	7250	REVELATION 9 EXPLAINED (Part 1)	88680
1tmb4WOnYS4	2020-01-04	12725	Noon Sabbath: Tried	9245
qOirBh_GQUQ	2020-01-04	6620	Morning Sabbath: Angry Birds	7437
jGQrmq8-pmw	2020-01-04	12406	FRIDAY NIGHT RAW: Dont Be Afraid	11392
G3468w5ywag	2020-01-04	7476	THE BIBLE: BOOK OF OUR FATHERS: Mental illness and Trauma for Disobedience...	15921
d7wLnWD7mC0	2019-12-29	9135	Patient Saints Radio	10664
iUHXT7i0-0A	2019-12-29	13571	The Little Book: Sweet And Bitter | REVELATION 10	93861
WGnq7jywKKg	2019-12-28	11426	Noon Sabbath: Be Not Offended In Me	8085
fgQ09VQZiVI	2019-12-28	7279	Morning Sabbath: Double Entendre In The Scriptures	5610
nV8jhxFJ8FM	2019-12-28	7407	THE BIBLE: BOOK OF OUR FATHERS: Discipline Now, Reward Later,... or else, Total Self Annihilation!	9281
L1fcXXjRG6U	2019-12-22	9302	Patient Saints Radio	8810
in5ZWYmyJ4o	2019-12-21	10555	Noon Sabbath: Fresh Spirit Part 2	7171
SYif9AZW4RM	2019-12-14	10082	Noon Sabbath: Refresh Your Mind	8799
gZJ-aUmtyU4	2019-12-14	7711	Morning Sabbath: Kiss The Son	6780
bEvSKNIkkgM	2019-12-14	13033	Closing Of The Feast Of Dedication	10023
J3qSSgDyIPY	2019-12-14	3336	Closing Of The Feast Of Dedication	6442
1CCrl-T5pL8	2019-12-13	7256	Happy New Moon!	9132
pfqJkHWCMvY	2019-12-08	10357	Patient Saints Radio	6814
xIOC-FqANsA	2019-12-08	12230	Jesus Came To Kenya: A Study Of His Image | Revelation 13	34213
UrPS1Hu6Yf0	2019-12-07	13230	Noon Sabbath: Roman's 11 Chapter	6833
rG77nEiwFhc	2019-12-07	8400	Morning Sabbath: Animal Kingdom	6655
ZBePhnoDNso	2019-12-01	9024	Patient Saints Radio	4556
cwv2bBoNvc8	2019-11-24	9024	Patient Saints Radio	4969
IMO5AZ96V2Y	2019-11-24	17084	Daughters of Zion: Nothing New Under The Sun	21049
MY4_LBBIQ18	2019-11-23	12192	Noon Sabbath: Sex On The Sabbath Laws Of UnCleanness	11328
Dv9i3FTafdw	2019-11-23	7742	Morning Sabbath: The Lust Of Sports	6261
fWFqdkrVYmM	2019-11-23	8681	THE BIBLE: BOOK OF OUR FATHERS: The Importance of Unity	6315
2CtxaDloST8	2019-11-17	8610	Patient Saints Radio	5246
dc2rdBctNZY	2019-11-17	293	Patient Saints Radio	2635
VOW5IF_i5Ug	2019-11-16	12950	Noon Sabbath: Fruits of Righteousness	7034
EudRy8OyU2U	2019-11-16	7357	Morning Sabbath: The Holy Drip	6931
SKRSd4QpM5I	2019-11-16	6753	IUIC: The Sluggard Mind vs Diligent Mind	9981
8j6B6GMLrK8	2019-11-12	5837	The Law was Before Moses	8535
TABmNcLnqC8	2019-11-10	7976	Patient Saints Radio	4423
vxi8do8Dz10	2019-11-10	12147	Famous Black Pastors Explain Tithe Scriptures	52521
x_Rk4DM13tk	2019-11-09	13004	Noon Sabbath: Trial And Faith Part 4	6155
4QcEgoe-PZE	2019-11-09	7642	Morning Sabbath: Few Relations In Earth Never Die	6758
KyjgbBFlqlI	2019-11-02	14265	Noon Sabbath: The Awakening pt 2	7189
r65s4VYO7PE	2019-11-02	7601	Morning Sabbath: Basic Ways To Resist The Devil	3932
81wg8UVcZTg	2019-11-02	14194	Are Fringes Done Away With?	8207
PZEsXgM0sXw	2019-10-26	7507	Morning Sabbath: Detective Tekashi The Minister Of God	4662
5M3jzHIrQMI	2019-10-26	14210	Halloween And The People Who Remain Unclean	8889
bS6Rf-6qW8E	2019-10-20	13983	The Price Oppressors Must Pay Part 2	72081
TVzFlRPUyHw	2019-10-19	7181	Morning Sabbath: For All Have Sinned And Fallen Short...	9247
dr3uHE6dBr0	2019-10-06	13987	The Negro in Christianity…	28666
uRy_-Q4-co4	2019-10-05	12386	Noon Sabbath: The Dragon's Poetry	11434
DIsLyOdULOM	2019-10-05	8831	Morning Sabbath: The Friend And The Enemy	8156
HwqYh7V4PPA	2019-09-29	8010	The Israelites: To Hear God You Must Leave The Church	60920
20q8Fazjo_M	2019-09-28	11323	Noon Sabbath: The Beginning is Near!	12628
8NJtZpyWTZw	2019-09-28	7331	Morning Sabbath: The 1st Battle	6774
tVhwLJeJmFA	2019-09-28	13229	Feast Of Tabernacles 2019	12510
bfb9HrR_KCQ	2019-09-21	13254	Noon Sabbath: Blessed Are The Undefiled	11242
IQzldK0_gco	2019-09-21	7606	Morning Sabbath: Vote	8299
328qb39dydc	2019-09-21	13692	The Day Of Atonement 2019	14643
lEheNWSrGPg	2019-05-04	14024	It Ain't All The White Man's Fault	12491
FBdcq9TecwI	2019-04-13	14199	A New Year, A New Beginning. After The Passover	9296
yreDDBaSqBM	2019-04-01	7766	Morning Sabbath: My Manner Of Youth  Part 1	9613
HFiCYxHWmRo	2019-03-30	8260	When I Say, "You're Gonna Die" Pt. 2	5140
F6VQSmU1L28	2019-03-30	2598	When I Say, "You're Gonna Die"	6372
vQhx1SVV6Io	2019-04-26	7371	Morning Sabbath: Video Game Addiction	11385
h_oHQWFP92Y	2019-03-30	8715	Black Liars Are The Worst	9250
prkbCwWAhfs	2026-09-13	12902	WHEN CHILDREN WALK IN A LAND OF SHADOWS (PART 2)	43723
BcG8X9aUt8s	2026-09-12	9411	SHE REVERENCE HER HUSBAND: Submission, Grace & Self-Examination of a Biblical Wife	27436
ZdJmxp6V1Ds	2026-09-12	9670	THE MIND OF A CHILD: VOID OF EGO AND PRIDE	24228
KknoJNLCvCg		5325	HAMMER TIME: Accept Your Wrong	
9CXJhsnIP_A		9850	Patient Saints Radio | May 31, 2020	
BQIhXANiKVY		7803	Morning Sabbath: A Balanced Diet	
RyzT5HvoFWo		7534	THE BIBLE: BOOK OF OUR FATHERS: OUR NATIONAL ACTIVISM	
1kf8_ybmbMw		13234	SABBATH EVENING CLASS: FIXING THE CRACKS IN OUR LIVES	
dvhrHDv430Q		10362	SABBATH NOON CLASS: BUILD UP	
mj54-58dTDM		8123	Sabbath Morning Class: Fear Not The Sentence	
R1jJIXGfgDs		7966	THE BIBLE: BOOK OF OUR FATHERS: Fight the good Fight of Faith: We are at War! 1 Tim 6:12	
LtaZF96tZK0		14958	FEAST OF PENTECOST 2020	
vqR2QocOONE		9690	Patient Saints Radio | May 17, 2020	
NnEB1H9gvkI		13048	SABBATH EVENING CLASS: DIASPORA FIRE & HAIL	
mXT10X-h0-0		8758	SABBATH NOON CLASS: Stay in the Spirit	
bH3UzDMW6Ms		8037	THE BIBLE: BOOK OF OUR FATHERS: Work While It Is Day	
iBgZsyyWNUE		8586	Patient Saints Radio | May 10, 2020	
FC_j8Sln6Lo		7698	SABBATH NOON CLASS: CHOICES AND DECISIONS	
SeMFHPcSuxM		9842	Wickedness in Our Midst, So Now, What do we Do in spite of the Wickedness? Part 2	
VECgW04N-yA		11606	Noon Sabbath: Precept Upon Precept	
5o4I9KeaN7M		8184	Morning Sabbath: European Terrorism Or Black History	
oZe7yQg488M		8069	THE BIBLE: BOOK OF OUR FATHERS: "Truth and Freedom”	
ETX44SPlSPE		11495	New Moon: Leave Off From Your Sins	
GhLanQAt3Zo		9450	Patient Saints Radio	
A1VFsszCnLk		12179	Noon Sabbath: Numbers 15:38	
wxJtCdkxTrg		8470	Morning Sabbath: SECRET	
tLpR4nhiQv0		14042	Heaven	
0P_ZF3-Ru4E		7324	THE BIBLE: BOOK OF OUR FATHERS: To Die is to Gain.	
q8esfkZMOxw		9406	Patient Saints Radio	
LF8ie-u_dRQ		11188	Sealing The 144K - Revelation 7	
wqzP614YcEg		12591	Noon Sabbath: Yesterday Present And Tomorrow	
4ouCtwdShck		8188	Morning Sabbath: SUPPORT ; DON'T TRY TO TAKE OVER	
7L0PoGfhZNk		7399	THE BIBLE: BOOK OF OUR FATHERS: Mental and Physical Fitness	
z9mi_EVJdV0		9476	Patient Saints Radio	
Xdk3BTDwBdw		167	Patient Saints Radio	
wPr8sJkDae4		1573	Revelation Chapter 8 (A Star Called Wormwood)	
4oss6AnvN6U		12063	Revelation Chapter 8 (A Star Called Wormwood)	
JF41obCD4Z8		12394	Noon Sabbath: Precept Upon Precept Line Upon Line	
0oFGWZktSvM		7907	Morning Sabbath: Thou Art Wiser Than Daniel	
z-k6aXeZDEs		13149	Age Of Consent To Marry	
9O1EF5HA4qY		7782	The Bible: the Book of Our Fathers: Our Mental and Physical Fitness according to the Bible!	
Mfs6uN40c9M		8865	Patient Saints Radio	
fGjIO_-_xUs		14	The Israelites Against The World	
t9GLlH5Pd9k		14379	The Israelites Against The World	
i74cfIWDNE0		12802	Noon Sabbath- Angry Birds 2: War Powers	
sTgb6ESmcf0		8124	Morning Sabbath: Emotions Cloud Judgement	
eH9zorJ7fS8		11605	Jacob's Trouble: World War III	
BEz6oiwW9cY		10696	Noon Sabbath: The Doctrines on Facebook	
DLiGu4Dz_tQ		3219	Noon Sabbath Class: Quest V	
xQcN4Eq-L-k		3291	New Moon Class	
RnlZp3i-GwY		9421	Patient Saints Radio	
P564efwlyL8		7251	REVELATION 9 EXPLAINED (Part 1)	
1tmb4WOnYS4		12726	Noon Sabbath: Tried	
qOirBh_GQUQ		6621	Morning Sabbath: Angry Birds	
jGQrmq8-pmw		12406	FRIDAY NIGHT RAW: Dont Be Afraid	
G3468w5ywag		7477	THE BIBLE: BOOK OF OUR FATHERS: Mental illness and Trauma for Disobedience...	
d7wLnWD7mC0		9135	Patient Saints Radio	
iUHXT7i0-0A		13572	The Little Book: Sweet And Bitter | REVELATION 10	
WGnq7jywKKg		11427	Noon Sabbath: Be Not Offended In Me	
fgQ09VQZiVI		7280	Morning Sabbath: Double Entendre In The Scriptures	
nV8jhxFJ8FM		7407	THE BIBLE: BOOK OF OUR FATHERS: Discipline Now, Reward Later,... or else, Total Self Annihilation!	
L1fcXXjRG6U		9302	Patient Saints Radio	
in5ZWYmyJ4o		10556	Noon Sabbath: Fresh Spirit Part 2	
SYif9AZW4RM		10083	Noon Sabbath: Refresh Your Mind	
gZJ-aUmtyU4		7711	Morning Sabbath: Kiss The Son	
bEvSKNIkkgM		13033	Closing Of The Feast Of Dedication	
J3qSSgDyIPY		3337	Closing Of The Feast Of Dedication	
AFC4r1BT7qY		1273	Happy New Moon!	
1CCrl-T5pL8		7256	Happy New Moon!	
pfqJkHWCMvY		10358	Patient Saints Radio	
xIOC-FqANsA		12230	Jesus Came To Kenya: A Study Of His Image | Revelation 13	
UrPS1Hu6Yf0		13231	Noon Sabbath: Roman's 11 Chapter	
rG77nEiwFhc		8400	Morning Sabbath: Animal Kingdom	
ZBePhnoDNso		9024	Patient Saints Radio	
cwv2bBoNvc8		9024	Patient Saints Radio	
IMO5AZ96V2Y		17085	Daughters of Zion: Nothing New Under The Sun	
MY4_LBBIQ18		12192	Noon Sabbath: Sex On The Sabbath Laws Of UnCleanness	
Dv9i3FTafdw		7743	Morning Sabbath: The Lust Of Sports	
fWFqdkrVYmM		8682	THE BIBLE: BOOK OF OUR FATHERS: The Importance of Unity	
2CtxaDloST8		8610	Patient Saints Radio	
dc2rdBctNZY		294	Patient Saints Radio	
VOW5IF_i5Ug		12950	Noon Sabbath: Fruits of Righteousness	
EudRy8OyU2U		7357	Morning Sabbath: The Holy Drip	
SKRSd4QpM5I		6753	IUIC: The Sluggard Mind vs Diligent Mind	
8j6B6GMLrK8		5837	The Law was Before Moses	
TABmNcLnqC8		7976	Patient Saints Radio	
vxi8do8Dz10		12148	Famous Black Pastors Explain Tithe Scriptures	
x_Rk4DM13tk		13004	Noon Sabbath: Trial And Faith Part 4	
4QcEgoe-PZE		7642	Morning Sabbath: Few Relations In Earth Never Die	
KyjgbBFlqlI		14266	Noon Sabbath: The Awakening pt 2	
r65s4VYO7PE		7603	Morning Sabbath: Basic Ways To Resist The Devil	
81wg8UVcZTg		14194	Are Fringes Done Away With?	
PZEsXgM0sXw		7507	Morning Sabbath: Detective Tekashi The Minister Of God	
5M3jzHIrQMI		14211	Halloween And The People Who Remain Unclean	
bS6Rf-6qW8E		13983	The Price Oppressors Must Pay Part 2	
TVzFlRPUyHw		7181	Morning Sabbath: For All Have Sinned And Fallen Short...	
YaZOGju_LUI		12248	Noon Sabbath: Part 2 Strengthen Yourselves	
dr3uHE6dBr0		13988	The Negro in Christianity…	
uRy_-Q4-co4		12386	Noon Sabbath: The Dragon's Poetry	
DIsLyOdULOM		8831	Morning Sabbath: The Friend And The Enemy	
HwqYh7V4PPA		8010	The Israelites: To Hear God You Must Leave The Church	
20q8Fazjo_M		11323	Noon Sabbath: The Beginning is Near!	
8NJtZpyWTZw		7331	Morning Sabbath: The 1st Battle	
tVhwLJeJmFA		13230	Feast Of Tabernacles 2019	
bfb9HrR_KCQ		13254	Noon Sabbath: Blessed Are The Undefiled	
IQzldK0_gco		7607	Morning Sabbath: Vote	
328qb39dydc		13692	The Day Of Atonement 2019	
lEheNWSrGPg		14024	It Ain't All The White Man's Fault	
FBdcq9TecwI		14199	A New Year, A New Beginning. After The Passover	
yreDDBaSqBM		7766	Morning Sabbath: My Manner Of Youth  Part 1	
HFiCYxHWmRo		8260	When I Say, "You're Gonna Die" Pt. 2	
F6VQSmU1L28		2599	When I Say, "You're Gonna Die"	
H_x3WgPGj1o		5424	#IUIC | FRIDAY NIGHT RAW | FEAST OF TABERNACLES 2022	
SoogabVlseo		7435	#IUIC | THE SPIRIT OF CORRECTION	
UCjhtk3RuQA		523	#IUIC | Chaos at the Capitol January 6, 2021	
FSW3amQOpS8		10602	OUR HIDDEN HISTORY | King Arthur of The Silurians | Chapter 15	
G_XdpLheKDw		7575	THE BIBLE: BOOK OF OUR FATHERS | Trauma At The Temple Yesterday, And Today	
MtljMsRavVY		7090	#IUIC | Be Not Deceived Evil Communications Corrupt Good Manners.	
r-huv2eUXOc		7004	THE BIBLE: BOOK OF OUR FATHER: Come Out Of Her My People (Part 2)	
HQwNyXObaeM		9827	Secrets Of History: The Two Promised Lands Chapter 6	
aYhufP-4q0U		1952	#IUIC | PERFECT LOVE CASTETH OUT FEAR | PART THREE	
unohjhU9Hw8		3530	#IUIC | PERFECT LOVE CASTETH OUT FEAR | PART ONE	
88YELHvTz44		3127	#IUIC | BLUEPRINT OF BLASPHEMOUS BASTARDS	
q8BrKWOFtE0		3377	#IUIC | THE REMOVAL OF THE VEIL | PART 3	
RsN-LBoQeTU		3674	#IUIC | UNCOVERING THE VEIL | PART 2	
Ku28JXUUMTI		3580	#IUIC | THE REMOVAL OF THE  VEIL | PART 1	
LXJByqnTNfc		3250	#IUIC | #ROMAN PERSECUTION OF #JERUSALEM | DEACON MALACHIYAH	
_px4CJIxdgc		7420	#IUIC | I#ISRAEL FOUND IN #AFRICA & #AMERICA | PART 2	
c3Ag7eFNL7k		7292	#IUIC | #ISRAEL FOUND IN #AFRICA & #AMERICA | PART ONE	
Svtx6YY58BE		4594	#IUIC | THE ACTS OF THE APOSTLES	
N8ApGt1a0ts		10485	#IUIC | REPROBATE REMISSIONS	
lM3Jik5BkzA		3299	#IUIC | THE NEGRO IN CHRISTIANITY | PART THREE	
CY3z6BAwO-U		3315	#IUIC | THE NEGRO IN CHRISTIANITY | PART TWO	
DeIQ0UpGxB4		5063	#IUIC | The Negro In #Christianity | Part One	
dgD9VOm_uL4		964	The Israelites: TRUTH ABOUT THE #501C3	
F24FmPJb_m4		1260	The Israelites: AGREE WITH THINE ADVERSARY QUICKLY	
fQUKrA-tZcY		2948	The Israelites Protest & Ego Trippin'	
0H-O3T0vbCo		5513	The Israelites: The Truth Before Sympathy!!! To SNITCH or Not To SNITCH?!?	
DCDaYo12ixk		3423	IUIC: From Outer and Gross Darkness!!!	
EgScM6RzhJM		234	IUIC: Burn White Jesus Challenge #BurnWhiteJesusChallenge	
hWod_1JIjkw		3274	IUIC: The Stop and Frisk Slander!!!	
s0Uwci81hAY		9793	The Israelites: Why Do The Heathen Rage and The People Imagine A Vain Thing	
E9Hkad77958		6335	The Israelites: Three Unclean Spirits	
F8nZBhFci98		2359	The Israelites: They Hate Him That Speaketh Uprightly!!	
OWBv9ml0bkA		3045	The Israelites: Afrika Bambaataa Accused Of Boy Love	
Z-0FHFu_m2g		8266	The Israelites: Labor of Love	
EoCIYOE8pNg		1957	The Israelites: White Pioneers Received $1K to Settle America	
RLHyTdsND4I		733	The Israelites: Black Citizens A Right To Vote	
SXttZ8DZuEY		431	The Israelites: Proof Some Israelite Camps Don't Believe The Bible	
2UaLvqFMzGc		537	The Israelites: True Disciples Taught Monogamy	
7ejt3zTY1dY		654	IUIC: The VISION and THINKING of Righteous Leadership	
ShfEajiIziQ		627	THE ISRAELITES: PROPAGANDA	
u9fGFgkg_9c		466	The Israelites: The Hebrew Language	
OG94el3Q13A		5186	The Israelites: Benign Neglect	
ykTKrh2Qyho		313	The Israelites: Should We Be Joyful On High Holy Days??	
4KHvBMC_jUY		1797	The Israelites: What Is The Name???	
wiYmi3xBhO8		8809	The Israelites: Isis Crisis on Friday the 13th	
oYL407iEClc		3257	The Israelites: Interracial Relationships	
Ko-4FeVIfCM		8362	The Israelites: All Lives Matter Except Black	
fL9kbjVNk_0		3862	The Israelites: SEX, RAPE... & KIDNAPPING	
_n_KZ2Z-Xfs		3149	The Israelites: Romans 14 Recap	
d6dGWiuNn_g		2940	The Israelites: The American Dream Is A Nightmare	
WJQstbPySe0		3623	The Israelites: Individualist Misconceptions	
KLoybqC3YsM		6128	The Israelites: Understanding of Romans 14	
f2D94MRFebo		8311	The Israelites: Baltimore Is On FIRE	
XvkBVUkeqCM		5935	The Israelites: The Black Woman Is God	
119XxnwI6so		5871	The Israelites: 666 & The Microchip	
QoeIv9UTYFI		9013	RAVENING WOLVES RADIO: Episode 72 - Will Aliens Invade The Earth?	
zifMFvI1TV4		7054	OHH-ECHOES OF ROME:THE RISE OF THE 5TH FEATHER CLAUDIUS CAESAR AND THE TRAVELS OF THE APOSTLES	
5ZR9_swaWVU		3708	HAMMERTIME: Overcoming The Lust Of The Flesh	
NEF3_MQlDBA		6378	Let's Talk Truth | The Truth About COINTELPRO	
wp0sNQCD_yw		7535	TUESDAY NIGHT REDEMPTION: What Yall Dealing With?	
0ZLDxDYjs_E		7227	Are You Prepping to Live or Die?	
DX1UnMBmymU		6525	LIONZ DEN RADIO: CURRENT EVENTS	
hlqC8mmVjPE		9218	RAVENING WOLVES RADIO: Episode 71 - Oppenheimer - What The Movie Didn't Show You	
nR7zKeLDMLk		4163	HammerTime: Ministry of Reconciliation	
tUUjfM8bWuw		6729	Let’s Talk Truth | The Truth About TikTok	
tNrmPZFxjXA		5301	MAN UP MONDAYS: Social Media Influencers VS God's Influence	
spR1ypJSPHU		7266	Lionz Den Radio Show : Current Events!	
HY9gJifXpZY		2684	The Wedding Feast | House Of Officer Manuel	
7ov8Jj25YFQ		6608	Let's Talk Truth | The Truth About America's Education System	
Yq_Mis0gMEY		9110	MAN UP MONDAYS: Masculinity Under Attack! #AndrewTate Interview Review	
3Eaafq4uAfk		519	LIONZ DEN RADIO SHOW: They Cloned Tyrone Is Real	
3pgOWt2zX0w		6027	Let's Talk Truth | The Truth About “They Cloned Tyrone” *SPOILER ALERT*	
fTSQtLgT29g		9417	Wisdom Crieth Out: Martyrs Of The Motherland	
k6_o9thDeqY		506	(RE-RUN) LIONZ DEN RADIO SHOW : CURRENT EVENTS	
MTYLdj87CpI		117	(RE-RUN) LIONZ DEN RADIO SHOW : CURRENT EVENTS	
n99-GiBMAW8		9409	RAVENING WOLVES RADIO: Episode 70- Let No Man Take Your Crown	
MW0ne4ZCVck		289	RAVENING WOLVES RADIO: Episode 70- Let No Man Take Your Crown	
wDh1qAXCT7s		8971	Wisdom Crieth Out: Swing Low Sweet Chariot	
Lg_ApgaMhpg		5754	LIONZ DEN RADIO SHOW: Current Events	
JEIcRYdaaFc		11150	RAVENING WOLVES RADIO: Episode 63 - The Mouth of the Dragon  Part 2	
d16ig8ZLMLU		7592	OHH - THE ECHOES OF ROME: ANCIENT SUPERPOWERS TO MODERN AMERICA PART 3	
u7iigNNZq0s		7591	Power Hour: Silly Rabbit Easter's a Trick!	
6P2qlaPNQKs		7107	Tuesday Night Redemption:  The Time Is Getting Rough	
H0vhFF0UOoY		7091	THE NATIVES HOUR | HOME OF THE 10 TRIBES	
xANwRVT5-nU		8368	Wisdom Crieth Out: The Hate That Hate Produced	
8sFcc0nT4as		9818	RAVENING WOLVES RADIO SHOW: Episode 63 - The Mouth of the Dragon	
GjwRDAXLLQ0		8643	OHH - THE ECHOS OF ROME: ANCIENT SUPERPOWERS TO MODERN AMERICA PART 2	
NxENY5XVQ0Y		4039	HAMMER TIME | JEWISH PEOPLE ENSLAVED NATIVE INDIANS	
l7zt9xlEzxY		7935	PRECEPTUPONPRECEPT: Lies, Fabrications, and Deceptions. Tools of the Devil	
Ox2mRXI7soA		7044	FCN: THE FEAR OF SATAN EXPOSED!!	
XqF1EJfyqks		9280	The Power Hour Plus: The Defaming and Slander of the Israelites: Wrath of the Dragon	
G82UlS9IqIA		7039	TUESDAY NIGHT REDEMPTION: Brother, Don't Be A Simp!	
DYQFX1xNE-E		7063	ITSR: Angry Birds Gone Wild	
czrgPt1dAO8		8361	Wisdom Crieth Out: The Emasculation of Our Nation	
-J9cqvnGeY8		9883	RAVENING WOLVES RADIO SHOW: Episode 62 - The Global  Reset Part 2	
Arft9Ml0RK8		6690	OHH: THE ECHOS OF ROME: ANCIENT SUPERPOWERS TO MODERN AMERICA	
lUaULVubRGo		4510	HAMMERTIME: Spiritual Exercise For The Experience To Come	
me0TljeBG5c		7665	PRECEPTUPONPRECEPT: ACTION IN ASIA; THEIR ARMIES MAKE READY	
vibyVx3owHc		8582	The Power Hour Plus: Proving Finale & The Building of Godly Men	
-I7aKBuaqdw		7161	Tuesday Night Redemption:  “If Iniquity Is Inside The Lord Will Not Abide	
hqjV0Jj9ZQU		5438	FIXX YA FACE FRIDAYS: Getcha Mind Right	
kG-c7H3iKcU		4903	HAMMERTIME:  Matthew 18 Embracing Change	
zinl-cyu998		8196	IUIC | The Power Hour: Mexico Border Crisis	
3h-QAxqiq5A		7182	TUESDAY NIGHT REDEMPTION: Is You Disrespeck'n Me?	
X9keDMRdcoE		8700	Wisdom Crieth Out: Deci'EVEd	
gM8r2W4npSQ		10507	RAVENING WOLVES RADIO SHOW: Episode 61  - The Global Reset	
